#	O
#	O
p	O
.	O
1	O
(	O
#	O
11	O
)	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O

CHAMBERS	O
'S	O
JOURNAL	O

LITERATURE	O
,	O
SCIENCE	O
,	O
AND	O
ART	O

Fourth	O
Sexiez	O

CONDUCTED	O
BY	O
WILLIAM	O
AND	O
ROBERT	O

No	O
.	O
419	O
.	O

OF	O

POPULAR	O

SATURDAY	O
,	O
JANUARY	O
6	O
,	O
1872	O
.	O

A	O
GOLDEN	O

CHAMBERS	O
.	O

CHAPTER	O
I	O
.	O
-	O
CANDIDATES	O
.	O

MIRIAM	O
CLINT	O
was	O
about	O
to	O
leave	O
school	O
.	O
She	O

was	O
not	O
glad	O
of	O
it	O
.	O
She	O
was	O
eighteen	O
years	O
old	O
,	O

and	O
had	O
her	O
notions	O
and	O
her	O
visions	O
about	O
'	O
coming	O

out	O
,	O
'	O
like	O
other	O
girls	O
of	O
her	O
age	O
,	O
and	O
especially	O
of	O

her	O
appearance	O
.	O
The	O
time	O
to	O
which	O
these	O
notions	O

would	O
naturally	O
have	O
tended	O
,	O
and	O
these	O
visions	O

soared	O
,	O
was	O
at	O
hand	O
,	O
and	O
yet	O
Miriam	O
Clint	O
was	O

not	O
glad	O
of	O
it	O
.	O
This	O
is	O
a	O
paradox	O
which	O
requires	O

explanation	O
.	O
Miriam	O
had	O
every	O
reason	O
to	O
believe	O

that	O
her	O
visions	O
would	O
remain	O
entirely	O
unfulfilled	O
;	O

she	O
had	O
good	O
cause	O
to	O
like	O
the	O
school	O
at	O
which	O
she	O

had	O
passed	O
eight	O
years	O
,	O
in	O
tolerable	O
comfort	O
to	O

herself	O
,	O
and	O
harmony	O
with	O
her	O
surroundings	O
;	O
and	O

she	O
had	O
no	O
cause	O
whatever	O
to	O
like	O
home	O
,	O
or	O
to	O

anticipate	O
that	O
it	O
would	O
be	O
more	O
endurable	O
when	O

she	O
should	O
have	O
returned	O
thither	O
'	O
for	O
good	O
,	O
'	O
than	O

it	O
had	O
been	O
during	O
her	O
dismal	O
holidays	O
.	O

BY	O
THE	O
AUTHOR	O
OF	O
A	O
HOUSE	O
OF	O
CARDS	O
.	O
'	O

I	O
swear	O
,	O
'	O
tis	O
better	O
to	O
be	O
lowly	O
born	O
,	O

And	O
range	O
with	O
humble	O
livers	O
in	O
content	O
,	O

Than	O
to	O
be	O
perked	O
up	O
in	O
a	O
glistering	O
grief	O
,	O

And	O
wear	O
a	O
golden	O
sorrow	O
.	O

Miriam	O
was	O
not	O
of	O
a	O
sentimental	O
disposition	O
,	O

but	O
she	O
had	O
strong	O
feelings	O
,	O
and	O
a	O
good	O
deal	O
of	O

decision	O
of	O
character	O
,	O
a	O
combination	O
which	O
had	O

made	O
her	O
a	O
favourite	O
at	O
Miss	O
Monitor	O
's	O
school	O
.	O

She	O
was	O
in	O
earnest	O
in	O
her	O
likes	O
and	O
dislikes	O
;	O
and	O

being	O
as	O
good	O
-	O
natured	O
as	O
a	O
clever	O
,	O
healthy	O
girl	O

usually	O
is	O
,	O
especially	O
when	O
she	O
is	O
freely	O
acknow	O
-	O

ledged	O
to	O
be	O
much	O
prettier	O
than	O
her	O
companions	O
,	O

her	O
likes	O
were	O
more	O
numerous	O
than	O
her	O
dislikes	O
.	O

Thus	O
,	O
there	O
was	O
commotion	O
and	O
dismay	O
at	O
Cres	O
-	O

cent	O
House	O
,	O
Hampstead	O
,	O
when	O
it	O
became	O
known	O

that	O
Mr	O
Clint	O
had	O
refused	O
to	O
accede	O
to	O
Miriam	O
's	O

petition	O
for	O
'	O
one	O
more	O
half	O
,	O
'	O
and	O
that	O
she	O
was	O

to	O
go	O
home	O
immediately	O
.	O
Miriam	O
became	O
more	O

emphatically	O
than	O
ever	O
a	O
'	O
poor	O
darling	O
;	O
and	O
Mr	O

Clint	O
,	O
her	O
father	O
,	O
who	O
had	O
always	O
been	O
considered	O

a	O
'	O
horrid	O
man	O
,	O
'	O
now	O
received	O
public	O
mention	O
as	O

an	O
old	O
brute	O
.	O
'	O
There	O
was	O
less	O
injustice	O
than	O

VOL	O
.	O
IX	O
.	O

SORROW	O
.	O

PRICE	O
11	O
d	O
.	O

Shakspeare	O
.	O

usually	O
attends	O
a	O
sweeping	O
censure	O
in	O
this	O
designa	O
-	O

tion	O
.	O
Mr	O
Clint	O
was	O
an	O
old	O
brute	O
.	O
Until	O
within	O

three	O
days	O
of	O
breaking	O
-	O
up	O
time	O
,	O
Miriam	O
had	O
hoped	O

to	O
gain	O
her	O
father	O
's	O
consent	O
to	O
her	O
remaining	O
at	O

Crescent	O
House	O
,	O
not	O
because	O
she	O
wished	O
to	O
remain	O
,	O

and	O
counted	O
on	O
his	O
indulgence	O
for	O
that	O
reason	O
,	O
but	O

because	O
she	O
honestly	O
believed	O
he	O
must	O
dislike	O
the	O

prospect	O
of	O
her	O
return	O
as	O
much	O
as	O
she	O
did	O
.	O

